DBA,BORO,ZIPCODE,Latitude,Longitude
CAFE 424,Manhattan,10019,40.76636275,-73.98804346
ANGELO'S PIZZERIA,Manhattan,10019,40.76462656,-73.97791419
SUNN'S REYNOLDS LLC,Manhattan,10002,40.71449524,-73.99106124
KAZUNORI,Manhattan,10012,40.72936947,-74.00160558
DRAGON 105,Manhattan,10025,40.79828455,-73.96354967
JULLIARD DIAMOND COFFEE BAR,Manhattan,10023,40.77361934,-73.98359045
COLOMBA COFFEE + BAKERY,Manhattan,10021,40.77163227,-73.96130423
GOLDEN THEATRE,Manhattan,10036,40.75875696,-73.98744563
West Bank Cafe,Manhattan,10036,40.75860922,-73.99305143
REGAL CINEMAS,Manhattan,10036,40.75683852,-73.98884289
ARTION BAKERY 55TH LLC,Manhattan,10022,40.75980511,-73.97053755
ELLEN'S STARDUST DINER,Manhattan,10019,40.76195688,-73.98368358
BOSCO,Manhattan,10012,40.72873818,-74.00031751
POLLO CAMPERO,Manhattan,10013,40.71904092,-74.00137445
HUUMA,Manhattan,10013,40.71783047,-73.99811692
BAGEL EXPRESS II,Manhattan,10065,40.76398557,-73.96186462
ROSA'S PIZZA,Manhattan,10001,40.75058065,-73.9909048
MANSIONS CATER,Manhattan,10011,40.7358003,-73.99377189
AGAVE,Manhattan,10014,40.73472724,-74.00217583
PAPA JOHN'S PIZZA,Manhattan,10031,40.824908,-73.9478246
PONGAL,Manhattan,10016,40.74221643,-73.98275377
PRIMOLA RESTAURANT,Manhattan,10065,40.76393069,-73.96190436
HEIDELBERG RESTAURANT,Manhattan,10028,40.77749705,-73.95199972
RHG TIME SQUARE LLC,Manhattan,10105,40.75927239,-73.98286485
FLIK @ WELLINGTON MANAGEMENT,Manhattan,10003,40.73233624,-73.99131502
SMOOVE,Manhattan,10002,40.71778633,-73.99269496
CRISPIN'S HELL'S KITCHEN,Manhattan,10031,40.82757226,-73.94590378
SAPPHIRE GENTLEMANS CLUB TIMES SQUARE,Manhattan,10019,40.76285433,-73.98310939
LA PECORA BIANCA,Manhattan,10022,40.7551055,-73.96833787
GNOCCHI ON 9TH,Manhattan,10003,40.72893503,-73.98664668
STARBUCKS,Manhattan,10038,40.71020002,-74.00112539
BAR MILLER,Manhattan,10009,40.72405947,-73.98064073
TIMES DELI & CAFE,Manhattan,10036,40.7567557,-73.98467027
THE RESTAURANT AT GILDER,Manhattan,10024,40.78160243,-73.97572756
BAR VELOCE,Manhattan,10011,40.74248666,-73.99682428
SIMPLE NEXT DOOR,Manhattan,10002,40.7181184,-73.99199508
SAI TONG,Manhattan,10036,40.76051342,-73.9858173
LA VERA PIZZA,Manhattan,10017,40.75414777,-73.96903494
MAX BRENNER CHOCOLATE BAR,Manhattan,10003,40.73423559,-73.99089621
Bar Primi,Manhattan,10001,40.75211524,-73.99534401
PINKBERRY,Manhattan,10011,40.73681874,-73.99723953
Crown Chicken & Fries,Manhattan,10032,40.83631571,-73.94323683
BEDFORD STUDIO,Manhattan,10014,40.73120838,-74.00473751
TACOMBI,Manhattan,10024,40.7825582,-73.97873874
"SUSHI OF GARI, UPPER EAST SIDE",Manhattan,10075,40.77148912,-73.95282361
SAN SABINO,Manhattan,10014,40.73805115,-74.00200273
REMI FLOWER & COFFEE,Manhattan,10017,40.75379651,-73.96929137
POPEYES,Manhattan,10035,40.80463597,-73.9380769
ANGELINA BAKERY NOMAD,Manhattan,10001,40.74553565,-73.98935726
CASA CARMEN,Manhattan,10013,40.7186263,-74.0060822
DANJI,Manhattan,10019,40.76426564,-73.98695002
THE MEAN FIDDLER,Manhattan,10036,40.76000298,-73.9865574
ABC BEER CO.,Manhattan,10009,40.72375727,-73.97907866
RUBBER N' ROAD,Manhattan,10019,40.76484237,-73.99026387
STARBUCKS,Manhattan,10003,40.72466426,-73.98743404
SFOGLIA RESTAURANT,Manhattan,10128,40.78345071,-73.95270678
GYU-KAKU,Manhattan,10036,40.75888344,-73.98966915
DUNKIN DONUTS,Manhattan,10017,40.75351934,-73.96949001
BURP BOWL,Manhattan,10017,40.75222719,-73.97197741
BOBA BOX2,Manhattan,10003,40.73570967,-73.99294558
PAPER SONS CAFE,Manhattan,10013,40.71397682,-73.9987014
DOT'S CAFE,Manhattan,10019,40.76633015,-73.99181598
OXFORD CAFE,Manhattan,10022,40.76318886,-73.96850007
JUICE GENERATION,Manhattan,10014,40.73076379,-74.00272053
SANTO DOMINGO BAKERY,Manhattan,10002,40.71852397,-73.98536451
BERK'S BAR,Manhattan,10022,40.75942474,-73.97541441
NEW COTTAGE RESTAURANT,Manhattan,10024,40.78305258,-73.98053323
FIVE MILE STONE,Manhattan,10028,40.77728576,-73.95215513
TAVERNA DI BACCO,Manhattan,10002,40.7218399,-73.98747065
ZARO'S FAMILY BAKERY,Manhattan,10035,40.80525122,-73.93887462
MCDONALD'S,Manhattan,10032,40.83496853,-73.94422094
DELIZIA 92,Manhattan,10128,40.78152782,-73.94906115
Nonna Dora's Pasta Bar,Manhattan,10016,40.74436439,-73.9761562
FORGTMENOT,Manhattan,10002,40.71446234,-73.99157708
SEKAI OMAKASE,Manhattan,10012,40.72709681,-74.00024173
HUDSON PARK (GOOGLE),Manhattan,10013,40.72630333,-74.00748998
HERE & NOW,Manhattan,10002,40.71868098,-73.99065304
VAN LEEUWEN ICE CREAM,Manhattan,10022,40.75496829,-73.96846427
GELATERIA GENTILE,Manhattan,10012,40.72307283,-73.99401841
THE RUBY THEATRE,Manhattan,10018,40.75213063,-73.98357772
LOOPY'S EATERY,Manhattan,10001,40.74730346,-73.99163788
SUSHI ON JONES,Manhattan,10002,40.72168371,-73.99016919
THE SHELL,Manhattan,10024,40.79071709,-73.97278455
EL CONDE BAR & GRILL,Manhattan,10033,40.84419012,-73.93748695
YEFSI ESTIATORIO,Manhattan,10075,40.77102162,-73.95071191
FRANKIE & JOHNNIE'S STEAKHOUSE,Manhattan,10018,40.75082972,-73.98436846
MORGAN LIBRARY,Manhattan,10016,40.74892721,-73.98173064
CONWELL COFFEE HALL,Manhattan,10004,40.70526449,-74.00997986
THE FRANKLIN,Manhattan,10128,40.77989422,-73.95447138
OFFISIDE,Manhattan,10009,40.72554764,-73.98388736
KOKOS,Manhattan,10002,40.71343403,-73.97819094
ERNST & YOUNG - 8TH FLOOR,Manhattan,10001,40.75225528,-73.99713422
CINEMA VILLAGE,Manhattan,10003,40.73419459,-73.99348338
TRATTORIA PESCHE PASTA,Manhattan,10014,40.73122216,-74.0030092
PERIDANCE CAPEZIO CENTER CAFE,Manhattan,10003,40.7332034,-73.98913913
AFGHAN KEBAB HOUSE,Manhattan,10021,40.76797545,-73.95897782
ELECTRIC BURRITO,Manhattan,10011,40.74189932,-74.00167084
KARAHI INDIAN CUISINE,Manhattan,10019,40.76556396,-73.98744073
RAFAEL,Manhattan,10021,40.76941504,-73.96292291
PLAYHOUSE BAR,Manhattan,10014,40.73301998,-74.00315
ELI'S NIGHT SHIFT,Manhattan,10075,40.77438382,-73.95722998
THE VILLAGE SAND BAR LLC,Manhattan,10011,40.73616552,-74.0008552
STARBUCKS,Manhattan,10021,40.76624326,-73.95828937
KAFE NEO,Manhattan,10128,40.78023605,-73.95138029
SWIFT HIBERNIAN LOUNGE,Manhattan,10003,40.7274671,-73.99235475
MEAMA CAFE AND RESTAURANT,Manhattan,10003,40.72644031,-73.98921961
TALL POPPY,Manhattan,10011,40.74192397,-73.9963227
SUSHI SASABUNE NEW YORK,Manhattan,10021,40.76834456,-73.95515802
ACRO FIRST LLC,Manhattan,10003,40.73046341,-73.98321505
GREENWICH TREEHOUSE,Manhattan,10011,40.73559461,-74.00051961
CURRY FLAVOR,Manhattan,10003,40.72706597,-73.98777994
CITY CINEMAS 123,Manhattan,10022,40.76187899,-73.96633119
CHELSEA PIERS FITNESS,Manhattan,10010,40.74028185,-73.98630157
Na Tart,Manhattan,10013,40.71566211,-73.99862201
CHIPOTLE MEXICAN GRILL,Manhattan,10010,40.73972178,-73.98524436
Webster Hall,Manhattan,10003,40.73178167,-73.98969141
MOTEL 23,Manhattan,10011,40.7435982,-73.9944424
Medium Rare,Manhattan,10016,40.74515536,-73.97854501
ROOFTOP BAR,Manhattan,10013,40.72282037,-74.00472609
DER KRUNG,Manhattan,10019,40.76709266,-73.98629243
THE OFFICE,Manhattan,10128,40.78091869,-73.94950936
JOEY BATS CAFE,Manhattan,10011,40.74193762,-74.00555385
CAFE GRUMPY,Manhattan,10016,40.74347123,-73.98606995
ARITZIA,Manhattan,10012,40.72390189,-73.9980482
FITZGERALD'S PUB,Manhattan,10010,40.73996566,-73.98232854
OM JUICE BAR,Manhattan,10016,40.74347947,-73.98608799
The Mayfly,Manhattan,10002,40.72167761,-73.98455571
THE MUSKET ROOM,Manhattan,10012,40.72375077,-73.99374056
OSTERIA CARLINA,Manhattan,10014,40.73127415,-74.00669674
MAMOUN'S FALAFEL,Manhattan,10075,40.7738385,-73.95969629
ARIARI,Manhattan,10003,40.72717276,-73.98560434
AU JUS WASHINGTON HEIGHTS,Manhattan,10033,40.84930036,-73.93664716
KARAMELO BAR & KITCHEN,Manhattan,10040,40.86102516,-73.92627471
THE 717 CLUB,Manhattan,10022,40.76212814,-73.97456149
BLUESTOCKINGS,Manhattan,10002,40.71899342,-73.98606787
Frena,Manhattan,10019,40.76608029,-73.99077993
DUNKIN/BASKIN ROBBINS,Manhattan,10025,40.80279804,-73.96725677
PIZZAZZ,Manhattan,10003,40.73609915,-73.98935155
AMC THEATRES,Manhattan,10003,40.7314165,-73.9885549
POKE BOWL,Manhattan,10038,40.71006255,-74.00742682
HAKATA TONTON,Manhattan,10001,40.74967157,-73.98542622
EL RINCONCITO 056 CORP.,Manhattan,10040,40.85648128,-73.92848129
MATTO ESPRESSO,Manhattan,10021,40.7682965,-73.95873935
LAVISTA PIZZA,Manhattan,10019,40.76454331,-73.99187396
BLUE HAVEN SOUTH,Manhattan,10038,40.70995826,-74.00721761
CURRENT,Manhattan,10011,40.7465075,-74.00802278
AMC MAGIC JOHNSON HARLEM 9,Manhattan,10027,40.80959124,-73.95159718
KONA COFFEE AND COMPANY,Manhattan,10011,40.74294504,-73.99688922
MIOMIO Sweet & Savories,Manhattan,10013,40.72651748,-74.00650865
FORDHAM U - ARGO TEA,Manhattan,10023,40.77170368,-73.98489066
THE SANCTUARY,Manhattan,10044,40.76748866,-73.9437506
SPRINGHILL SUITES TIMES SQUARE,Manhattan,10036,40.75903129,-73.98612805
WONDER,Manhattan,10022,40.75533405,-73.97112427
DAVEY'S ICE CREAM,Manhattan,10003,40.72897621,-73.98674769
DUNKIN,Manhattan,10018,40.75595249,-73.99813389
CHOP'T,Manhattan,10021,40.76601944,-73.95436177
LOOK DINE-IN CINEMA,Manhattan,10019,40.77140808,-73.99398156
180 BAR,Manhattan,10033,40.84963503,-73.93631068
TUMI,Manhattan,10036,40.76186429,-73.99013797
PANDA EXPRESS,Manhattan,10027,40.80827434,-73.94670341
CAFE KATJA,Manhattan,10002,40.71768736,-73.99046559
1627-1635 AMSTERDAM AVENUE RESTAURANT & BAR LLC,Manhattan,10031,40.82236995,-73.94968374
CHEZ ELEONORE AFRICAN RESTAURANT,Manhattan,10029,40.7917922,-73.94122725
THE BUTCHER'S DAUGHTER,Manhattan,10012,40.72053395,-73.99468244
SUGAR HILL CREAMERY,Manhattan,10026,40.80416335,-73.94810461
BETTY,Manhattan,10002,40.71357544,-73.98783293
BIRCH COFFEE-Entrance on Beekman St,Manhattan,10038,40.71123742,-74.00539618
XI'AN FAMOUS FOODS,Manhattan,10075,40.77229135,-73.95472933
A LA MODE SHOPPE,Manhattan,10022,40.75741558,-73.96487518
CAPO DEL CIBO,Manhattan,10014,40.72730811,-74.0033157
HANI'S BAKERY + CAFE,Manhattan,10003,40.72914948,-73.99018252
MAMASITA BAR,Manhattan,10019,40.76741691,-73.98977974
LYSEE,Manhattan,10010,40.73948613,-73.98872311
THAI HOT BOX,Manhattan,10128,40.78118062,-73.9522787
CEDRIC'S AT THE SHED,Manhattan,10001,40.75301008,-74.00322675
STARBUCKS,Manhattan,10065,40.7646375,-73.96643447
Charles Pan-Fried Chicken,Manhattan,10029,40.7976997,-73.94860809
NIAGARA / LOVERS OF TODAY/ 96 TEARS,Manhattan,10009,40.72591265,-73.98362029
BUFFALO WILD WINGS GO,Manhattan,10003,40.73091625,-73.98288299
BUBA BUREKA,Manhattan,10012,40.72927341,-74.00140353
TAKE 31,Manhattan,10016,40.74610331,-73.98491814
ZEN SUSHI OMAKASE,Manhattan,10002,40.72244124,-73.98977945
SUGARFISH BY SUSHI NOZAWA,Manhattan,10023,40.78070307,-73.98054115
OLD MATES,Manhattan,10038,40.70606907,-74.00420191
WELCOME TO THE JOHNSON'S,Manhattan,10002,40.71971542,-73.9872077
XI'AN FAMOUS FOODS,Manhattan,10038,40.70913468,-74.00929152
PRET A MANGER,Manhattan,10017,40.7501885,-73.97485119
MARIA FIGUEROA,Manhattan,10027,40.80896574,-73.95947264
DUNKIN,Manhattan,10024,40.78534964,-73.97883895
RIVERSIDE CAFE,Manhattan,10115,40.81109448,-73.96416759
BOWERY MEAT COMPANY,Manhattan,10003,40.7246427,-73.99173454
LA SIRENE UWS,Manhattan,10024,40.78372457,-73.97791144
SAL AND CARMINE PIZZA,Manhattan,10025,40.79822582,-73.96918411
CORDIAL,Manhattan,10031,40.82356512,-73.95252279
KAMISAMA,Manhattan,10003,40.73293412,-73.98637165
THALASSA,Manhattan,10013,40.71934521,-74.00935427
inCREPEable,Manhattan,10128,40.78299983,-73.95093772
MURPHY'S LAW,Manhattan,10021,40.76624254,-73.95635437
FOR U,Manhattan,10003,40.7342626,-73.98645436
PROHIBITION,Manhattan,10024,40.7853539,-73.97298175
LINKS CLUB,Manhattan,10065,40.76531912,-73.96972646
AMA LA VITA,Manhattan,10011,40.74079584,-73.99542059
FORUM BUILDING PANTRIES,Manhattan,10027,40.81608532,-73.95864819
PRET A MANGER,Manhattan,10017,40.75063573,-73.97412557
SLUTTY VEGAN INC,Manhattan,10014,40.73177385,-74.00333036
BRASS MONKEY,Manhattan,10014,40.74055133,-74.00857418
375 CHICKEN 'N FRIES,Manhattan,10035,40.80618593,-73.94175271
16 Handles,Manhattan,10023,40.78074416,-73.98005728
Moonflower,Manhattan,10014,40.73654154,-74.00122326
ESCHEL,Manhattan,10024,40.78545269,-73.97290949
IL POSTINO RISTORANTE,Manhattan,10065,40.763647,-73.96766235
NEW YORK DELI & CAFE,Manhattan,10017,40.75510219,-73.97758168
RESERVE CUT @ PARK,Manhattan,10022,40.76069445,-73.97067072
LEMOMO,Manhattan,10013,40.71549192,-73.99814224
FLEX MUSSELS,Manhattan,10011,40.73729636,-73.99886694
PUBLIC FARE - DELACORTE THEATER,Manhattan,10023,40.77261668,-73.97859029
MADHAPPY,Manhattan,10012,40.72169231,-73.99638154
CANTINA CUBANA,Manhattan,10009,40.72210562,-73.98336147
GERSHWIN THEATRE,Manhattan,10019,40.76225886,-73.98413113
ARTURO'S,Manhattan,10028,40.77545297,-73.94747716
RUFFIAN WINE BAR,Manhattan,10009,40.72637936,-73.98430928
THE HAPPIEST HOUR,Manhattan,10011,40.7347355,-73.99964638
OASIS CAFE EAST VILLAGE INC,Manhattan,10009,40.72933774,-73.98112267
DUNKIN',Manhattan,10018,40.74927887,-73.98395378
CITY GOURMET MARKET,Manhattan,10001,40.74772092,-73.99670494
UP 555 LLC,Manhattan,10011,40.73818286,-73.99624712
NUOVO YORK PIZZA,Manhattan,10003,40.73045599,-73.99024366
THE VIAND DINER & BAR,Manhattan,10024,40.78569968,-73.97273244
MS. KIM'S,Manhattan,10001,40.74491518,-73.98789214
LANZHOU HAND PULLED NOODLES HOUSE INC.,Manhattan,10013,40.71638397,-73.99801235
YUNFEI INC.,Manhattan,10025,40.79969777,-73.9625159
MORANDI,Manhattan,10014,40.73537227,-74.0016346
FUMO CAFFE E VINO,Manhattan,10031,40.8216346,-73.95024793
ZURI COFFEE,Manhattan,10024,40.78373045,-73.98004916
SWEET ANNIE'S BAR AND EATERY,Manhattan,10022,40.75626629,-73.96749269
OSTERIA 106,Manhattan,10025,40.79883846,-73.96190598
The Three Monkeys Bar,Manhattan,10019,40.76243752,-73.98598294
7TH STREET BURGER,Manhattan,10012,40.72953965,-74.00085872
PHO AMSTERDAM,Manhattan,10027,40.81077681,-73.95817104
WINNIE'S BAR,Manhattan,10002,40.71361443,-73.99553068
BLIND BARBER,Manhattan,10009,40.7270924,-73.9804378
BAR VELOCE,Manhattan,10012,40.72792572,-74.00192305
AMARONE,Manhattan,10036,40.76182312,-73.99014158
SUSHI W,Manhattan,10029,40.78684765,-73.95019819
TACO BELL,Manhattan,10035,40.80411102,-73.93678787
PEN & FROG SOCIAL CLUB LLC,Manhattan,10014,40.73206747,-74.00523189
GRAN MORSI,Manhattan,10007,40.71405068,-74.00771946
BLACK BARN,Manhattan,10010,40.74304318,-73.98722846
JOSIE'S BAR,Manhattan,10009,40.72517152,-73.98328494
DELI DELIGHTS & WAFFLE WONDERS CORP.,Manhattan,10009,40.72584679,-73.98369246
YEZO THAI ISANKAYA,Manhattan,10017,40.75410374,-73.9686271
LADUREE,Manhattan,10021,40.77083782,-73.96613168
BLANK STREET COFFEE,Manhattan,10028,40.77665583,-73.95554596
MAZAAR LOUNGE,Manhattan,10002,40.72018754,-73.98736995
THE CAMPBELL,Manhattan,10017,40.7527857,-73.97807333
CAFE CHELSEA,Manhattan,10011,40.74441897,-73.99644165
PREVITI PIZZA,Manhattan,10017,40.75091904,-73.976919
NO HO JUICE BAR & DELI,Manhattan,10012,40.7267125,-73.99682143
ZIZI,Manhattan,10011,40.74300821,-74.00013353
MY PIE,Manhattan,10022,40.76063372,-73.96935318
AWASH ETHIOPIAN RESTAURANT,Manhattan,10025,40.80074444,-73.96546987
THE STONEWALL INN,Manhattan,10014,40.73371991,-74.00212528
HONG KONG CHINESE RESTAURANT,Manhattan,10029,40.79270576,-73.945925
ZUTTO JAPANESE AMERICAN BAR,Manhattan,10013,40.72040228,-73.99657281
MALKA NYC,Manhattan,10023,40.77819164,-73.98063215
REALMUTO ALTA PASTICCERIA ITALIANA,Manhattan,10014,40.73397791,-74.00257994
ASIAN CUISINE,Manhattan,10002,40.71497849,-73.99360431
STARBUCKS,Manhattan,10173,40.75386173,-73.97851332
TANNER SMITH'S,Manhattan,10019,40.76436368,-73.98136179
YI JI SHI MO NOODLE,Manhattan,10013,40.71820644,-73.99594523
LOCAL 42,Manhattan,10036,40.75820298,-73.99278076
FLAVORS & CATERING EVENTS,Manhattan,10018,40.75444541,-73.99290388
DUNKIN',Manhattan,10032,40.83566543,-73.94368912
KASTELI II,Manhattan,10001,40.74880508,-73.99591088
"ST. CLOUD, CHARLIE PALMER AT THE KNICK",Manhattan,10036,40.75556195,-73.98646445
JUICE GENERATION,Manhattan,10003,40.73768842,-73.98991061
THE COCK NYC,Manhattan,10003,40.7270551,-73.98879377
LE CAFE COFFEE,Manhattan,10019,40.76513134,-73.97661803
ZIEGFELD BALLROOM,Manhattan,10019,40.7630048,-73.98003373
BODY SPACE FITNESS,Manhattan,10022,40.7599813,-73.96287404
JIN NOODLE AND SUSHI,Manhattan,10003,40.73116988,-73.99377594
DIVE BAR LOUNGE,Manhattan,10036,40.76269069,-73.99325677
PISILLO ITALIAN PANINI,Manhattan,10018,40.75254272,-73.98652282
CAMI,Manhattan,10033,40.8523651,-73.9346272
BAYA BAR,Manhattan,10025,40.79404211,-73.96664351
HAPPY TUNA,Manhattan,10018,40.75412434,-73.99403727
J. RESTAURANT,Manhattan,10027,40.81497745,-73.94766261
BLANK STREET COFFEE,Manhattan,10001,40.74644106,-73.98602602
Jeremy's,Manhattan,10028,40.77760406,-73.95192382
KINGS OF KOBE,Manhattan,10036,40.76154358,-74.00006859
MDC SIXTH AVE LLC,Manhattan,10010,40.74147373,-73.99382549
RAON NYC INC,Manhattan,10022,40.76136841,-73.96614013
APERITIVO DI PALMA,Manhattan,10014,40.73139235,-74.00218655
ORIENT EXPRESS,Manhattan,10014,40.73564103,-74.00740443
Doner Haus,Manhattan,10003,40.73286823,-73.9862129
HIGHLIFE / EL CAMINO,Manhattan,10003,40.72774637,-73.98518569
LEITAO,Manhattan,10014,40.73495491,-74.00610895
HARLEM HOOKAH,Manhattan,10027,40.81060032,-73.94342864
7th Street Burger,Manhattan,10001,40.74502232,-73.98878713
SHANGHAI CHINESE RESTAURANT,Manhattan,10021,40.76866145,-73.95844669
LENWICH,Manhattan,10065,40.7637676,-73.96707026
TWO PERRYS,Manhattan,10009,40.72478368,-73.97835678
"WTS INTERNATIONAL, LLC",Manhattan,10022,40.7557263,-73.97017119
TURNMILL BAR,Manhattan,10016,40.74230438,-73.98356933
D'LIOZ BAKERY,Manhattan,10025,40.80006116,-73.96599395
"MUSEUM OF SEX, PLAY",Manhattan,10016,40.74414663,-73.98767214
BORGO,Manhattan,10016,40.74222201,-73.98341778
"SUSHI W EV, LLC",Manhattan,10009,40.72950504,-73.98036853
HAWA SMOOTHIE & BUBBLE TEA,Manhattan,10019,40.76687584,-73.98645493
CELLAR 36,Manhattan,10002,40.71253294,-73.99438368
OAKBERRY,Manhattan,10002,40.72131571,-73.98802993
PRET A MANGER,Manhattan,10022,40.75977256,-73.97209696
K SUSHI & BAR,Manhattan,10001,40.7470066,-73.98705447
PRET A MANGER,Manhattan,10018,40.75388744,-73.9848117
MAMA'S BAR,Manhattan,10009,40.72252004,-73.98308358
4 TWENTY BAR & LOUNGE,Manhattan,10034,40.86136094,-73.91947407
HARBOR,Manhattan,10036,40.76359113,-73.99696045
ROMA PIZZA,Manhattan,10018,40.75116214,-73.98677575
ROXY DELICATESSAN,Manhattan,10019,40.76333169,-73.98163282
CRAFT & CARRY,Manhattan,10019,40.76385136,-73.98869009
TENSAI,Manhattan,10022,40.75614611,-73.96962958
YEMEN COFFEE ON 34TH LLC,Manhattan,10001,40.75048171,-73.98945391
KRISPY KREME DOUGHNUT,Manhattan,10025,40.79480925,-73.9716741
BP FRESH,Manhattan,10007,40.71444313,-74.00832913
BEER RUN COLUMBUS INC,Manhattan,10024,40.78675347,-73.97195922
BURGERIA NYC LLC,Manhattan,10003,40.72911642,-73.98888363
LAVAGNA,Manhattan,10009,40.72440848,-73.98332121
VIOLET,Manhattan,10009,40.72464735,-73.98388397
HURLEY'S SALOON,Manhattan,10036,40.7604338,-73.98562239
EMACK & BOLIO'S,Manhattan,10022,40.75688923,-73.96707007
TRES LECHES CAFE,Manhattan,10002,40.7209672,-73.98876233
LA COLOMBE,Manhattan,10012,40.72383597,-73.99635617
BAWARCHI INDIAN CUISINE93,Manhattan,10029,40.79261165,-73.95024443
THE TOWNHOUSE CAFE,Manhattan,10029,40.79138324,-73.94689033
JUNG LEE,Manhattan,10001,40.74588687,-73.98823121
PARIS BAGUETTE,Manhattan,10002,40.71831342,-73.99435073
PARTYBUS BAKESHOP,Manhattan,10002,40.71585652,-73.9896037
S'AIMER NYC,Manhattan,10036,40.76028322,-73.98912387
MADE IN NEW YORK PIZZA,Manhattan,10014,40.73554779,-74.00601519
Fiore Harlem,Manhattan,10027,40.80886626,-73.94469445
ROMEO'S,Manhattan,10009,40.72727144,-73.98456884
TZIKI,Manhattan,10011,40.74351867,-73.99604473
CHICK-FIL-A,Manhattan,10033,40.84940037,-73.93391082
PINKBERRY,Manhattan,10001,40.74737428,-73.98601139
TOWNHOUSE OF NY,Manhattan,10022,40.76050379,-73.96607559
OCTO RESTAURANT,Manhattan,10016,40.7476733,-73.98479868
BURGER MANIA,Manhattan,10018,40.75242167,-73.98431034
POPUP BAGELS,Manhattan,10022,40.76082847,-73.96888743
CIPRIANI,Manhattan,10005,40.70618406,-74.00916487
SUSHIICHI,Manhattan,10036,40.76174928,-73.99391024
SOPHIES CUBAN CUISINE,Manhattan,10065,40.76513962,-73.9576186
PRET A. MANGER,Manhattan,10007,40.71001845,-74.00981466
UTOPIA KITCHEN & LOUNGE,Manhattan,10034,40.86597213,-73.91952992
THE AMBASSADOR GRILL AND LOUNGE (INSIDE HILTON HOTEL),Manhattan,10017,40.75043401,-73.96867575
THE MANNER (The Otter/The Sloane),Manhattan,10012,40.72412968,-74.00323617
SEA,Manhattan,10001,40.74788256,-73.99105314
D.E. SHAW,Manhattan,10001,40.75167065,-73.99755653
PHO GA VANG NYC LLC,Manhattan,10002,40.71271959,-73.99440892
"PAU HANA NY 1, LLC",Manhattan,10029,40.79278286,-73.94084355
LEVAIN BAKERY,Manhattan,10011,40.73869593,-73.9922849
"RESTAURANT ASSOCIATES, INC. (2 Manhattan  West)",Manhattan,10001,40.75216196,-73.9972028
AMERITANIA BAR,Manhattan,10019,40.76414706,-73.98278417
DIMSUM GARDEN,Manhattan,10022,40.7587827,-73.96565775
ANYTIME BAR & BILLIARDS,Manhattan,10001,40.74754489,-73.99029168
MUSES 35 BAR & KARAOKE,Manhattan,10001,40.75223304,-73.99153981
INSIDE PARK AT ST. BART'S,Manhattan,10022,40.75686339,-73.97322075
WOLFE TONE'S IRISH PUB & KITCHEN,Manhattan,10016,40.74443448,-73.98478138
FLORINE LLC,Manhattan,10128,40.78303052,-73.95212932
CRAVE TNS,Manhattan,10003,40.73540506,-73.99403534
CAFE NEW,Manhattan,10011,40.7357373,-73.99713854
THE ROTH BAR,Manhattan,10011,40.74409228,-74.00506322
MACCHIATO ESPRESSO BAR,Manhattan,10017,40.75587638,-73.97850545
CHICK-FIL-A,Manhattan,10017,40.75269531,-73.97906954
BEAUTY BAR,Manhattan,10003,40.73295059,-73.98636082
EMMETTS ON GROVE,Manhattan,10014,40.73275918,-74.00448143
VERS,Manhattan,10019,40.7626465,-73.98954944
NOREETUH,Manhattan,10009,40.72736488,-73.98544194
DEAR COFFEE,Manhattan,10028,40.77808077,-73.95662461
PAPA D'AMOUR,Manhattan,10003,40.73294573,-73.99363505
TALEA BEER CO.,Manhattan,10018,40.75258889,-73.98279078
WXOU RADIO,Manhattan,10014,40.73536938,-74.00602239
ROCCO STEAKHOUSE EAST 57 LLC,Manhattan,10022,40.76137229,-73.97023002
TIPSY SHANGHAI,Manhattan,10003,40.72747776,-73.98846538
JUST SALAD,Manhattan,10065,40.76673886,-73.96278
SUBWAY,Manhattan,10018,40.7542889,-73.9919438
KOREATGO,Manhattan,10038,40.70725199,-74.00583949
